"RECORD","FC_mass","FC_QC","FC_samples","LE","LE_QC","LE_samples","H","H_QC","H_samples","NETRAD","energy_closure","Bowen_ratio","TAU","TAU_QC","USTAR","TSTAR","TKE","TA_1_1_1","RH_1_1_1","T_DP_1_1_1","e_amb","e_sat_amb","TA_1_1_2","RH_1_1_2","T_DP_1_1_2","e","e_sat","TA_1_1_3","RH_1_1_3","T_DP_1_1_3","e_probe","e_sat_probe","H2O_density_probe","PA","VPD","Ux","Ux_SIGMA","Uy","Uy_SIGMA","Uz","Uz_SIGMA","T_SONIC","T_SONIC_SIGMA","sonic_azimuth","WS","WS_RSLT","WD_SONIC","WD_SIGMA","WD","WS_MAX","CO2_density","CO2_density_SIGMA","H2O_density","H2O_density_SIGMA","CO2_sig_strgth_Min","H2O_sig_strgth_Min","P","ALB","SW_IN","SW_OUT","LW_IN","LW_OUT","sun_azimuth","sun_elevation","hour_angle","sun_declination","air_mass_coeff","daytime","TS_1_1_1","G_plate_1_1_1","FETCH_MAX","FETCH_90","FETCH_55","FETCH_40","UPWND_DIST_INTRST","FP_DIST_INTRST","T_nr","R_LW_in_meas","R_LW_out_meas"
2803,-0.02382456,8,18000,20.63356,7,18000,-27.78558,7,18000,-50.30604,1,-1.346621,0.03610005,7,0.163951,0.1256875,0.1865457,18.34805,43.83405,5.819601,0.9272364,2.118402,18.89535,42.47726,5.846605,0.928947,2.192938,-47.2368,0.3144492,-100.453,2.765405e-05,0.008822672,0.0002652364,87.07538,12.63991,-1.125643,0.3507221,0.2525268,0.4610431,-0.06376052,0.1937133,19.89147,0.6883485,249,1.232649,1.153623,167.3556,20.50922,81.64438,3.078385,720.7349,16.41733,6.892793,0.1750052,0.9109838,0.8797968,0,0,-7.962014,19.29733,-2.616164,20.43053,50.18348,-33.16719,-130.2312,15.67142,NA,0,19.8726,8.351891,4.058294,110.3468,16.05602,10.11778,95.67381,88.73342,NA,NA,NA
2804,0.04962398,7,18000,10.21916,7,18000,-13.83337,7,18000,-52.94522,1,-1.35367,0.007678443,3,0.07564089,0.1357306,0.06203815,19.65772,39.62066,5.544046,0.9100107,2.298155,20.40051,37.99085,5.580426,0.9122742,2.407591,-47.07262,0.3161883,-100.2182,2.861283e-05,0.00901568,0.000274081,87.07349,14.95317,-0.9201944,0.2914601,-0.5150115,0.1749281,-0.06212479,0.09234436,21.38374,0.6585034,249,1.074718,1.054509,209.2349,11.10724,39.76511,2.490232,705.4288,5.852839,6.734395,0.25751,0.9147649,0.8840682,0,0,-6.786747,20.92464,-3.210978,22.02286,11.72975,-32.43911,-169.7308,15.66527,NA,0,19.86038,7.831331,11.47126,561.2717,57.03054,33.45789,95.67381,67.08952,NA,NA,NA
2805,0.3281598,7,18000,27.60386,7,18000,-20.16054,7,18000,-56.13375,1,-0.7303519,0.01477654,7,0.1048435,0.1424745,0.2076928,21.36351,34.79732,5.151083,0.8875465,2.553236,21.95032,33.82513,5.179254,0.8891184,2.649652,-47.4427,0.3127496,-100.5261,2.698538e-05,0.008633511,0.0002590039,87.07787,17.60534,-0.8446541,0.5793717,-0.2146503,0.2609946,-0.02794102,0.1076843,22.9133,0.8925027,249,1.026693,0.8715031,194.2586,31.49171,54.74139,2.1015,701.5714,21.13443,6.530245,0.5659213,0.9133193,0.8816136,0,0,-5.846914,22.79911,-3.7085,23.77922,20.01975,-30.89721,-162.2294,15.6594,NA,0,19.83535,7.292375,5.05689,185.0078,22.43938,13.7256,95.67381,83.56248,NA,NA,NA
2806,-0.17544,8,18000,3.036268,8,18000,-16.91323,8,18000,-55.06012,1,-5.570401,0.01709575,7,0.1124641,0.11082,0.3546691,20.84465,38.30859,6.063132,0.9465972,2.474797,21.75381,36.61519,6.107166,0.9492131,2.620226,-48.6736,0.3132301,-101.1754,2.346529e-05,0.007536078,0.0002264748,87.07658,16.71013,-0.7696868,0.7602578,-0.3863864,0.3482432,-0.04500411,0.1003639,22.78149,1.129139,249,1.134637,0.8612295,206.6569,39.76143,42.34314,2.712929,739.928,30.12654,6.976662,0.6700047,0.9151773,0.8837041,0,0,-5.405122,22.58369,-3.486669,23.58464,27.909,-28.60536,-154.729,15.65327,NA,0,19.83576,6.735787,4.479206,147.4657,18.97211,11.83093,95.67381,85.97712,NA,NA,NA
2807,0.08519293,9,18000,18.64346,9,18000,-24.92371,9,18000,NA,1,-1.336861,0.01684968,9,0.1133371,0.1669779,0.09826922,22.05295,34.98109,5.880069,0.9313088,2.662523,22.44392,34.25119,5.899072,0.932493,2.727801,-41.87945,0.3162825,-97.48418,4.97869e-05,0.01584076,0.000466266,87.06268,17.95308,-1.156387,0.3139853,0.01984439,0.2812005,-0.04678686,0.1373971,23.45619,0.50933,249,1.18775,1.156558,179.0169,13.12641,69.98315,2.697992,701.8162,7.110843,6.836054,0.2226246,0.9176208,0.8871911,0,0,NA,NA,NA,NA,35.31345,-25.64596,-147.2285,15.6471,NA,0,19.80978,6.159359,6.919388,267.627,31.3108,18.90053,95.67381,78.71716,NA,NA,NA
2808,0.06187414,9,18000,12.29438,9,18000,-14.08358,9,18000,NA,1,-1.14553,0.01290818,9,0.09922574,0.1078297,0.08979432,21.8203,35.27674,5.79754,0.9259283,2.624984,22.19676,34.54962,5.815876,0.9270784,2.686587,-41.75159,0.318258,-97.33654,5.09128e-05,0.01601436,0.0004765636,87.06535,17.59508,-1.139926,0.3321107,-0.006516551,0.2322769,-0.04625273,0.1238487,23.20231,0.3889261,249,1.162313,1.139944,180.3275,11.23681,68.67245,2.517581,701.6633,4.658082,6.801929,0.2023828,0.9179564,0.887648,0,0,NA,NA,NA,NA,42.20475,-22.10912,-139.727,15.64118,NA,0,19.83105,5.595962,8.19916,306.8576,36.52549,22.10413,95.67381,76.36674,NA,NA,NA
2809,0.1115496,9,18000,29.9899,9,18000,-40.0753,9,18000,-48.93,1,-1.336293,0.03256534,9,0.1587971,0.194639,0.1618636,21.8847,34.73877,5.631452,0.9152454,2.635455,22.18886,34.17136,5.646221,0.9161543,2.685715,-38.23881,0.3188227,-95.56248,7.297085e-05,0.02295065,0.000673055,87.06593,17.6956,-1.392979,0.3777195,0.05905749,0.3721116,-0.06261098,0.2063689,23.18242,0.4935775,249,1.440294,1.394233,177.5723,14.48531,71.42767,3.241534,688.9645,4.609416,6.722025,0.1774055,0.917509,0.8871506,0,0,-5.098505,20.44819,-1.621555,21.76175,48.5969,-18.08558,-132.2264,15.6351,NA,0,19.79438,5.056828,5.553052,178.2772,23.32398,14.46166,95.67381,83.70647,NA,NA,NA
2810,0.09658984,9,18000,27.31313,9,18000,-39.13511,9,18000,-48.31731,1,-1.432832,0.03140808,9,0.1555921,0.1930985,0.1770382,20.99108,38.109,6.173218,0.9502936,2.49526,21.18489,37.71901,6.182679,0.9508882,2.525985,-39.32217,0.3190357,-96.00642,6.597876e-05,0.02057439,0.0006111134,87.06309,15.75097,-1.331859,0.4002675,0.08536686,0.3883836,-0.06848422,0.2074142,22.21276,0.5203111,249,1.385821,1.334589,176.3326,15.57403,72.66742,3.556537,694.3713,3.672285,7.000721,0.205633,0.9164442,0.8860717,0,0,-6.529552,19.45297,-1.495672,20.83911,54.53601,-13.65681,-124.726,15.62893,NA,0,19.8197,4.564496,5.354604,173.3365,22.55561,13.99353,95.67381,84.07452,NA,NA,NA
2811,0.1619379,7,18000,21.2548,7,18000,-23.60534,7,18000,NA,1,-1.110589,0.02060993,7,0.1251258,0.1427403,0.2220257,20.06716,41.80421,6.695615,0.9851131,2.357297,20.27219,41.34841,6.705696,0.9857643,2.388086,-42.66067,0.3175516,-97.86431,4.645862e-05,0.01454899,0.0004364585,87.07672,14.02322,-0.8433694,0.452992,0.4317092,0.4661777,-0.05722588,0.1467239,21.33451,0.5698895,249,1.08638,0.9474409,152.8927,28.96723,96.10736,2.947497,693.8602,7.581964,7.279879,0.1968593,0.9119661,0.8805324,0,0,NA,NA,NA,NA,60.08532,-8.891479,-117.2249,15.62295,NA,0,19.84578,4.091712,4.400463,144.6362,18.65185,11.62427,95.67381,86.18438,NA,NA,NA
2812,0.1174139,7,18000,19.60761,7,18000,-36.48732,7,18000,NA,1,-1.860875,0.03075938,7,0.1522736,0.1799099,0.1773517,19.00433,44.05338,6.500546,0.9717724,2.206118,19.36013,43.16954,6.518161,0.9729348,2.256201,-44.38667,0.3173975,-98.81717,3.826467e-05,0.01203639,0.0003624063,87.09461,12.83266,-1.334571,0.3955185,0.2723264,0.3967905,-0.0802092,0.2020538,20.40514,0.4133051,249,1.41334,1.36207,168.4668,15.42754,80.5332,3.011046,682.3953,4.089404,7.207514,0.1234961,0.9131685,0.8822254,0,0,NA,NA,NA,NA,65.31571,-3.817602,-109.7241,15.61691,NA,0,19.85925,3.661575,5.704715,185.2299,24.08301,14.89651,95.67381,83.24854,NA,NA,NA
2813,0.1103014,9,18000,15.77548,9,18000,-32.30909,9,18000,-52.33051,1,-2.048057,0.02993292,9,0.1496743,0.1609123,0.1379366,19.01956,46.01381,7.147534,1.016002,2.208458,19.48152,44.80816,7.17054,1.01759,2.273578,-46.00827,0.315349,-99.79083,3.185364e-05,0.01009041,0.0003038441,87.10191,12.55988,-1.259667,0.3781125,-0.1381385,0.3191886,-0.05694259,0.1761329,20.57516,0.5008695,249,1.30382,1.267214,186.2582,13.57236,62.74182,3.085717,680.5036,7.186603,7.535107,0.1452039,0.9094174,0.8782195,0,0,-8.810714,19.89886,-2.581025,21.03992,70.30251,1.613007,-102.2237,15.61074,21.87764,0.8388889,19.80831,3.2781,5.266521,165.7994,21.89694,13.65435,95.67381,84.555,NA,NA,NA
2814,-0.01341324,7,18000,22.84826,7,18000,-35.05125,7,18000,NA,1,-1.534088,0.03253938,7,0.1565382,0.1679503,0.1705716,20.17386,44.95094,7.855263,1.06647,2.372491,20.23508,44.82209,7.858265,1.066661,2.381914,-44.58394,0.3147077,-99.05367,3.700532e-05,0.01179176,0.0003508188,87.10744,13.15253,-1.218119,0.3863118,0.2407946,0.3870979,-0.07527856,0.2050894,21.38455,0.3834614,249,1.296698,1.241691,168.8181,16.683,80.18188,3.251721,661.4501,3.054222,7.87824,0.1930398,0.912436,0.8816446,0,0,NA,NA,NA,NA,75.12328,6.830549,-94.72295,15.60464,7.067972,1,19.71615,2.937318,4.781991,146.5326,19.64831,12.32921,95.67381,85.93967,NA,NA,NA
2815,-0.3052316,4,17997,44.89278,3,17997,-28.99124,3,17997,NA,1,-0.6457886,0.0444206,4,0.1831195,0.1190373,0.3660377,20.98479,45.84549,8.872615,1.143168,2.494819,20.90497,46.12217,8.868273,1.142774,2.483439,-43.96081,0.3207523,-98.56882,4.050009e-05,0.01260421,0.0003828541,87.13354,13.40666,-0.6591508,0.770766,0.3975354,0.3251176,-0.03346561,0.1797045,22.13931,0.6318688,249,1.081113,0.7697514,148.9058,43.4692,100.0942,2.959892,650.6832,8.051143,8.421514,0.3290102,0.9069285,0.8368282,0,0,NA,NA,NA,NA,79.85823,12.29641,-87.22163,15.59871,4.018771,1,19.58195,2.638886,1.768384,42.428,7.127711,4.339959,95.67381,95.14352,NA,NA,NA
2816,-0.479773,3,18000,72.15604,3,18000,-91.79351,4,18000,NA,1,-1.272153,0.05432271,4,0.2022644,0.3404209,0.277644,23.06473,43.94712,10.07881,1.240185,2.838805,22.91206,44.35851,10.07103,1.239487,2.81221,-44.43331,0.3192522,-98.98302,3.856841e-05,0.01211042,0.0003650748,87.15649,15.72722,0.2578548,0.5487649,0.8856174,0.4691766,0.02145195,0.184441,24.26033,1.254838,249,1.107764,0.9223897,73.76662,33.13498,175.2334,3.207639,616.0459,8.03817,9.07225,0.4253424,0.9135617,0.8824403,0,0,NA,NA,NA,NA,84.59229,17.87239,-79.72117,15.59253,2.799085,1,19.45862,2.34942,1.893617,55.30729,8.00921,5.008723,95.67381,93.65109,NA,NA,NA
2817,-0.5237328,9,18000,98.57036,9,18000,-19.50406,9,18000,-68.67133,1,-0.1978694,0.02933375,9,0.150659,0.09977429,0.2483601,25.55395,39.23909,10.64474,1.289019,3.287722,24.9519,40.62811,10.61437,1.286349,3.172165,-38.11068,0.3239999,-95.53551,7.547233e-05,0.02358533,0.0006951659,87.17004,18.85816,-0.9836143,0.4097342,0.05388566,0.5372972,-0.05890465,0.2003744,26.36086,0.4622617,249,1.112,0.9850928,176.8643,27.36371,72.13574,3.226173,619.6747,7.383987,9.350881,0.5952485,0.9016329,0.872232,0,0,-13.26842,27.24589,-1.833,26.32403,89.42123,23.50187,-72.22066,15.58637,2.156498,1,19.2995,2.07803,3.706533,91.41145,14.04912,8.959019,95.67381,90.38309,NA,NA,NA
2818,-0.6583495,7,18000,195.4688,7,18000,-43.41405,7,18000,-72.01711,1,-0.2221022,0.06435055,7,0.2249355,0.1511479,0.4297912,26.49196,34.36906,9.449191,1.19278,3.474655,26.06917,35.26849,9.427985,1.19096,3.390106,-34.27946,0.3280706,-93.58494,0.000111664,0.03410118,0.001012752,87.19094,21.99145,-1.282085,0.5421522,0.423379,0.695383,-0.08666681,0.2865242,27.37747,0.4611066,249,1.499193,1.350179,161.7253,25.53699,87.27466,4.075235,625.9972,7.189336,8.62604,0.8489858,0.9182795,0.8872414,0,0,-13.63962,28.78592,-1.947622,27.64394,94.45742,29.14055,-64.71931,15.58049,1.766939,1,19.26419,1.82134,3.301828,75.95626,11.99777,7.804035,95.67381,91.85359,NA,NA,NA
2819,-0.9213455,3,18000,354.3267,3,18000,-112.5732,3,18000,-75.36105,1,-0.3177103,0.2522526,1,0.4481195,0.1991862,1.079953,27.64468,27.5778,7.230336,1.025104,3.717371,27.40028,28.01608,7.218265,1.024157,3.665841,-31.33274,0.3263254,-92.22501,0.0001462004,0.04527915,0.00131045,87.17857,26.41684,-1.421177,0.8880571,2.123831,1.027246,-0.1759916,0.5621619,28.52967,0.4301091,249,2.688917,2.555463,123.7887,18.0452,125.2113,7.629626,633.0728,4.158163,7.384661,0.6554059,0.9183596,0.8872308,0,0,-14.07328,30.06286,-2.234158,28.99075,99.83865,34.73962,-57.21883,15.57431,1.509791,1,19.32199,1.58688,3.166862,64.83409,11.12127,7.165471,95.67381,93.03745,NA,NA,NA
2820,-1.052537,3,18000,434.9995,3,18000,-121.9836,3,18000,-76.04913,1,-0.2804222,0.4347337,1,0.5891593,0.1646556,1.801016,28.30015,27.96269,8.011066,1.079891,3.862535,28.18451,28.18231,8.005296,1.079399,3.837471,-30.65543,0.3276097,-92.15137,0.0001580893,0.04825592,0.001412519,87.16371,27.58072,-1.866308,1.126457,3.089145,1.328901,-0.2237827,0.7530926,29.37849,0.4445127,249,3.778719,3.609147,121.1383,17.15889,127.8617,9.558126,627.8639,4.08551,7.762372,0.5483691,0.919266,0.8896257,0,0,-14.06265,30.4438,-1.94593,29.59675,105.7437,40.2434,-49.71836,15.56811,1.331489,1,19.41663,1.379661,3.603587,70.88873,12.32462,8.015989,95.67381,92.46277,NA,NA,NA
2821,-1.133179,3,18000,479.9557,3,18000,-116.2473,3,18000,-78.49771,1,-0.2422042,0.4723138,1,0.6161101,0.1510346,1.900871,29.14112,25.66048,7.451728,1.040381,4.0551,29.0053,25.88482,7.445038,1.039845,4.024083,-29.05828,0.3297786,-91.24021,0.0001848559,0.0561087,0.001640855,87.1649,29.84238,-1.659033,1.110352,3.358309,1.414504,-0.2225561,0.7536843,30.15844,0.3174199,249,3.900072,3.745743,116.2898,16.11288,132.7102,9.77533,622.0279,5.341667,7.457656,0.6269959,0.9194384,0.8878193,0,0,-14.459,31.44003,-1.982628,30.61605,112.4099,45.5785,-42.21704,15.56217,1.20435,1,19.42965,1.211304,3.570874,69.68562,12.19349,7.920359,95.67381,92.58244,NA,NA,NA
2822,-1.141443,3,18000,491.7875,3,18000,-101.5594,3,18000,-81.03629,1,-0.2065108,0.3769487,1,0.5516255,0.1480294,1.581149,29.82007,24.06398,7.074883,1.014468,4.217499,29.68551,24.2719,7.068289,1.013951,4.185671,-27.97976,0.3295023,-90.77708,0.0002034496,0.0620086,0.001798242,87.16383,31.7172,-1.299072,1.039086,3.094994,1.267859,-0.1945726,0.6892968,30.81231,0.4355757,249,3.501086,3.356565,112.7694,16.45694,136.2306,8.440938,615.9438,4.474264,7.255604,0.6675814,0.9188642,0.8870009,0,0,-14.89431,32.39664,-2.102422,31.64291,120.1528,50.63989,-34.7163,15.55607,1.112413,1,19.43319,1.093048,3.569721,69.96365,12.20764,7.931591,95.67381,92.55453,NA,NA,NA
2823,-1.19488,3,18000,521.3161,3,18000,-82.10481,3,18000,-84.74545,1,-0.1574953,0.2817107,1,0.477809,0.1387028,1.365826,30.8325,22.97178,7.199787,1.026401,4.468974,30.59871,23.29237,7.188451,1.025548,4.410636,-27.04664,0.3309466,-90.21286,0.0002224822,0.0676156,0.001959036,87.15371,33.85088,-0.7604902,1.00557,2.572358,1.172013,-0.1420049,0.5889537,31.74212,0.4301431,249,2.881465,2.682429,106.4697,21.28844,142.5303,8.132907,610.4799,5.742173,7.316471,0.9053357,0.9178215,0.8861021,0,0,-15.45023,33.79881,-2.401016,33.09539,129.3805,55.27724,-27.21585,15.54987,1.046236,1,19.40548,1.04142,3.137017,61.68159,10.87987,6.982837,95.67381,93.40284,NA,NA,NA
2824,-1.050414,3,18000,455.1875,3,18000,-37.19497,4,18000,-87.4602,1,-0.0817135,0.1841138,1,0.3871697,0.0779049,1.445773,31.26362,21.21519,6.374935,0.9717128,4.58043,31.00415,21.54138,6.362462,0.9708222,4.514273,-25.96674,0.3297868,-89.65656,0.0002467293,0.07462811,0.00216222,87.13162,35.43451,-1.026498,1.041766,1.735605,1.259049,-0.127824,0.470176,32.08797,0.5101333,249,2.349545,2.016438,120.6016,30.49897,128.3984,7.60722,610.8954,6.612698,6.916708,0.9776356,0.9175624,0.8852368,0,0,-15.86122,34.76266,-2.690894,34.14542,140.5561,59.27229,-19.71489,15.54386,1.000019,1,19.49643,1.061984,2.803402,53.75115,9.771907,6.184538,95.67381,94.23982,NA,NA,NA
2825,-1.163155,3,18000,504.3637,3,18000,-62.79651,3,18000,-89.96443,1,-0.1245064,0.1797109,1,0.3832026,0.1333691,1.271302,32.10979,20.03155,6.171653,0.9626656,4.80528,31.64897,20.57422,6.149603,0.9611,4.682349,-25.13357,0.3296203,-89.6282,0.0002636463,0.08059929,0.002303345,87.10998,37.21249,-0.4297118,0.9077851,2.002181,1.224395,-0.1054742,0.4683878,32.72443,0.4042885,249,2.274315,2.047768,102.1132,25.5646,146.8868,7.225595,608.4527,8.504174,6.833315,1.224657,0.9181195,0.8856446,0,0,-16.14846,35.65931,-2.939275,35.21739,154.018,62.32458,-12.21397,15.53781,0.9703389,1,19.51998,1.169967,2.88673,57.20535,10.13377,6.451084,95.67381,93.8582,NA,NA,NA
2826,-1.451458,3,18000,590.8649,3,18000,-49.02443,4,18000,-92.36012,1,-0.08297063,0.1342446,1,0.3310787,0.1204239,1.07611,32.4408,20.83779,6.914209,1.019866,4.89612,31.77236,21.65322,6.882054,1.017476,4.715347,-25.38316,0.3296865,-89.71146,0.0002670454,0.07911862,0.00233115,87.08422,36.97871,0.2087009,1.057239,1.497767,0.9489502,-0.01785781,0.3660052,32.91201,0.3974304,249,1.872283,1.512237,82.06741,35.52042,166.9326,5.960863,603.139,10.44801,7.231665,1.550255,0.9168258,0.8838164,0,0,-16.69486,36.45955,-3.14858,36.05714,169.5857,64.08704,-4.713524,15.53161,0.9550313,1,19.53792,1.370747,2.238138,43.54111,8.080598,4.977393,95.67381,95.30332,NA,NA,NA
2827,-1.089118,3,18000,437.0731,3,18000,-38.60736,7,18000,-94.86091,1,-0.0883316,0.07350101,3,0.2454173,0.1283948,0.8300344,32.78555,18.5216,5.323909,0.9240556,4.992321,32.11404,19.26871,5.291955,0.9218185,4.807404,-24.55999,0.3312878,-89.59457,0.0002821824,0.08568186,0.002457317,87.05981,38.85585,0.2785571,0.8197667,0.6753083,0.9580737,-0.008959301,0.2648514,33.14757,0.3670322,249,1.27608,0.7305039,67.5843,52.96315,181.4157,4.111115,605.2192,12.08869,6.544983,1.7945,0.9169549,0.8838342,0,0,-17.21054,37.28263,-3.436039,36.93169,186.1853,64.28999,2.787275,15.52554,0.953121,1,19.54307,1.666376,1.020166,20.46365,4.384572,2.331462,95.67381,97.75013,NA,NA,NA
2828,-1.222653,3,17996,501.3774,3,17996,-44.68179,3,17996,-95.78056,1,-0.08911806,0.1182383,1,0.3112665,0.1171575,0.8456281,32.97483,19.38213,6.211203,0.9778097,5.045198,32.29201,20.18754,6.178417,0.9753743,4.855829,-24.68648,0.3311371,-89.78639,0.0002767115,0.08408122,0.0024126,87.02061,38.80455,0.4632062,0.7334787,1.201908,1.027299,0.01388835,0.3129261,33.3869,0.2899802,249,1.630233,1.288082,68.9238,37.10811,180.0762,4.654559,600.0093,10.92964,6.921288,1.673115,0.913125,0.8791086,0,0,-17.39711,37.49955,-3.623486,37.26042,202.149,62.89772,10.28839,15.51953,0.9643111,1,19.51147,2.062671,1.881734,36.89877,7.003087,4.207023,95.67381,95.99614,NA,NA,NA
2829,-1.118429,3,18000,468.1798,3,18000,-38.95407,4,18000,-98.61842,1,-0.08320322,0.06853783,5,0.2374057,0.1343937,1.130825,33.24323,19.33908,6.352379,0.9905076,5.121656,32.56499,20.13546,6.319802,0.9880626,4.931295,-23.92873,0.331425,-89.71719,0.0002975156,0.09034497,0.002584886,86.97433,39.43232,0.1508862,0.9227811,0.7387803,1.1556,-0.01386019,0.2733401,33.67587,0.3449608,249,1.416013,0.7540326,78.45685,55.38267,170.5432,4.753844,598.7734,12.04445,7.005007,1.803993,0.9142065,0.8812438,0,0,-17.77905,38.38403,-4.236819,38.21853,216.1847,60.13397,17.78906,15.51333,0.9894539,1,19.53003,2.534558,1.154665,23.13098,4.797666,2.628071,95.67381,97.45959,NA,NA,NA
2830,-1.309715,3,17996,550.1021,3,17996,-45.01601,3,17996,-99.8614,1,-0.08183211,0.05169451,5,0.2062681,0.178904,0.9140462,33.51969,19.20118,6.365592,0.9988232,5.201576,32.76169,20.10614,6.329103,0.9960016,4.986046,-23.82707,0.3299747,-89.64713,0.0002994697,0.09092137,0.002601023,86.93718,39.90044,0.2485874,0.6099847,0.4895864,1.179183,-0.02359448,0.2560055,33.88278,0.226539,249,1.245489,0.5490816,63.08081,60.56849,185.9192,5.305937,597.0882,13.47662,7.057435,2.052314,0.9173009,0.884033,0,0,-17.96607,38.67377,-4.4903,38.73125,227.9102,56.34171,25.28952,15.50715,1.030522,1,19.52353,3.062907,0.8091522,16.51347,3.767675,1.893641,95.67381,98.15945,NA,NA,NA
2831,-1.179922,3,18000,504.6965,3,18000,-69.16656,3,18000,-99.23181,1,-0.1370458,0.06915402,3,0.2387577,0.2378491,0.7251362,33.69329,18.61343,6.094103,0.9758739,5.253251,32.8173,19.62597,6.05207,0.9727103,5.003177,-23.51614,0.3311331,-89.26482,0.0003046062,0.09393863,0.002643223,86.90799,40.30466,0.5485738,0.5869051,1.170597,1.0149,-0.01738711,0.2753053,33.9124,0.4175102,249,1.54876,1.292758,64.89085,32.93174,184.1091,5.62979,598.5868,11.21282,6.892051,1.865242,0.7724521,0.7444233,0,0,-17.38429,38.36644,-4.786469,38.69461,237.5814,51.83821,32.79092,15.50123,1.090655,1,19.51044,3.630682,2.789993,64.04814,10.31833,6.616903,95.67381,93.01566,NA,NA,NA
2832,-0.9808282,3,18000,430.2709,3,18000,-65.8232,3,18000,-98.00956,1,-0.1529808,0.03612483,7,0.1723609,0.3128077,1.197036,33.51487,18.66036,6.080572,0.9694093,5.200657,32.82485,19.4732,6.047371,0.96689,5.005229,-24.19275,0.3313738,-89.70461,0.0002886704,0.08808272,0.00251171,86.8789,40.38338,0.3102628,0.7773595,0.975256,1.302839,-0.012133,0.3039644,33.91372,0.4502348,249,1.583829,1.023419,72.35236,48.18188,176.6476,5.645376,597.7188,10.75388,6.850091,1.664897,0.9139736,0.8848164,0,0,-16.86036,37.98391,-4.771061,38.39422,245.6515,46.86302,40.29143,15.49504,1.174862,1,19.52819,4.223358,3.036726,87.06862,12.25099,7.784298,95.67381,90.74055,NA,NA,NA
2833,-0.6537439,3,18000,300.0231,3,18000,-99.90829,3,18000,-91.98489,1,-0.333002,0.1351701,3,0.3324955,0.2447779,0.6591632,32.94818,20.55188,7.169127,1.033072,5.04169,32.21234,21.51842,7.133306,1.030197,4.839908,-25.5913,0.3298739,-90.48469,0.0002614842,0.07814168,0.002284157,86.86346,38.09711,0.5143883,0.6705707,1.453359,0.8769602,0.006662364,0.3155982,33.37057,0.9052451,249,1.700874,1.5417,70.50955,24.77906,178.4905,7.047136,599.7365,8.340845,7.313573,1.342596,0.9174436,0.8844218,0,0,-14.73357,35.79161,-4.851486,36.60822,252.5505,41.58152,47.79189,15.48885,1.291606,1,19.54576,4.82048,2.180983,47.91681,8.237008,5.116952,95.67381,94.67728,NA,NA,NA
2834,-0.1664911,4,18000,238.5751,2,18000,-172.3309,1,18000,-71.49236,1,-0.7223342,0.1585168,1,0.3603613,0.3902039,0.7681382,30.52915,17.77231,3.14808,0.7807574,4.391986,30.70561,17.72999,3.155683,0.7809479,4.442414,-25.20436,0.3298126,-89.68656,0.0002655917,0.08103397,0.002318429,86.85638,36.61466,-0.3276675,0.7003301,2.299764,0.9222123,-0.09859554,0.4419713,31.5784,0.9148449,249,2.420937,2.322991,98.10885,16.29246,150.8911,6.960663,616.0951,4.78184,5.570897,1.065595,0.9198312,0.8880641,0,0,-7.860844,29.81133,-2.864353,30.95583,258.6182,36.10671,55.29311,15.48287,1.454586,1,19.65421,5.435673,3.652454,87.68331,13.66293,8.747815,95.67381,90.72357,NA,NA,NA
2835,NA,NA,4600,NA,NA,4600,NA,9,4600,-98.56214,1,NA,NA,9,0.1311981,NA,0.8878375,27.1928,NA,1.240197,NA,4.748823,NA,NA,1.21337,NA,4.596333,-23.23412,NA,-90.90391,NA,0.09700612,NA,74.07061,NA,0.07745047,1.035099,-0.1844221,0.7985308,0.002158501,0.2580566,32.15838,0.3673868,249,0.9350809,0.2000249,292.7806,71.8159,316.2194,15.09419,NA,NA,NA,NA,0.8267417,0.7486852,0,0,-18.29672,37.59539,-4.861687,37.80835,238.8138,48.74486,35.502,13.66897,1.13905,0.3194444,18.3819,1.304193,0.2699278,4.821964,1.696592,0.5403726,95.67381,102.8296,NA,NA,NA
2836,-0.7402189,3,17991,323.75,3,17991,-26.38152,3,17991,-96.68129,1,-0.08148731,0.09948538,4,0.2869318,0.0757852,1.080639,31.77742,13.85397,0.4611856,0.6536042,4.716034,31.45258,14.16565,0.4458626,0.6527113,4.630358,-22.54617,0.3239309,-89.85358,0.00032825,0.1016587,0.002837059,86.90725,39.77647,-0.2670938,1.077528,0.7423132,0.9625362,-0.05180443,0.2715419,32.183,0.3305454,249,1.452954,0.7889035,109.7893,54.75951,139.2107,5.341236,613.5991,7.368785,4.644435,1.234488,0.9171401,0.8791729,0,0,-18.19218,36.62389,-4.775414,37.0898,244.0569,45.38129,40.5614,13.6644,1.204795,1,18.41546,1.876305,0.8915017,17.34079,3.939085,2.00386,95.67381,98.13811,NA,NA,NA
2837,NA,NA,11399,NA,NA,11399,NA,2,11399,-93.56403,1,NA,0.05163739,1,0.2136129,NA,0.6545777,29.04192,NA,1.405865,NA,4.551561,NA,NA,1.383977,NA,4.435901,-23.95652,0.2972576,-90.62045,0.0002641289,0.08951425,0.002296947,80.92201,NA,1.393314,0.7329087,0.494119,0.8211797,0.1036802,0.3125125,31.54682,0.491789,249,1.709531,1.478335,19.52638,29.7877,229.4736,4.197639,NA,NA,NA,NA,0.8298906,0.7530323,0,0,-17.99706,35.15522,-4.49784,35.9139,251.9808,39.34893,49.19811,13.65687,1.350633,0.6972222,18.45779,2.903241,3.966841,106.3376,15.60703,9.848816,95.67381,89.07211,NA,NA,NA
